"","userID","redesignedA","redesignedB","redesignedC","startedOnWebsite","transferredToAPS","transferredToRep","completedA","timeToCompleteA","usedHelpInA","transferredDuringA","completedB","timeToCompleteB","usedHelpInB","transferredDuringB","completedC","timeToCompleteC","usedHelpInC","transferredDuringC","satisfactionWithWebsite","satisfactionWithAPS","satisfactionWithRepresentative","previousWebsiteUser","previousPhoneUser","redesign","usedHelp","totalCompletionTime"
"3955",27030,1,0,1,0,0,0,0,23.4163048076595,0,0,0,29.643144417759,0,0,0,27.0865830132533,0,0,-1,4,-1,1,0,2,0,80.1460322386718
"3956",111330,0,1,0,1,1,1,0,33.8920710182471,0,1,0,27.3118232711854,0,0,0,24.7142572910582,0,0,2,5,4,1,0,1,0,85.9181515804907
"3957",166174,1,0,0,1,0,0,0,11.6367996601348,0,0,0,14.8840111868887,0,0,0,14.5967945913009,0,0,1,-1,-1,0,1,1,0,41.1176054383244
"3958",184588,1,0,1,1,0,0,0,26.3432319452721,0,0,0,6.05757988060566,0,0,0,9.82552537613481,0,0,2,-1,-1,1,0,2,0,42.2263372020126
"3959",140030,0,1,0,1,1,1,0,27.4777495349798,0,1,0,25.4118144661972,0,0,0,27.6026628171378,0,0,1,1,5,1,0,1,0,80.4922268183148
"3960",10151,0,1,1,1,0,0,0,7.54223659538431,0,0,0,12.3953279048857,0,0,0,11.6343314163526,0,0,5,-1,-1,1,0,2,0,31.5718959166226
"3961",86541,0,1,0,1,1,1,0,27.30289348,0,1,0,39.7948010830728,0,0,0,24.1725712378718,0,0,2,4,4,1,0,1,0,91.2702658009446
"3962",98624,0,1,0,1,0,0,0,11.1384819566242,0,0,0,13.6915965329854,0,0,0,22.3277950765519,1,0,1,-1,-1,1,0,1,1,47.1578735661614
"3963",80751,0,0,0,1,0,0,0,21.357277212446,0,0,0,26.7874491305196,0,0,0,25.3331609343596,0,0,5,-1,-1,0,1,0,0,73.4778872773252
"3964",18172,1,0,0,1,0,0,0,24.876151538236,0,0,0,14.9330802600749,0,0,0,4.85746320124105,0,0,1,-1,-1,1,0,1,0,44.666694999552
"3965",36847,0,1,0,1,0,0,0,11.1787214230561,1,0,0,16.6449722348061,0,0,0,21.1471662290522,1,0,1,-1,-1,0,1,1,2,48.9708598869144
"3966",191046,1,0,1,1,0,0,0,23.2143870346289,1,0,0,23.8422042610206,0,0,0,10.4176520950084,0,0,1,-1,-1,1,0,2,1,57.474243390658
"3967",172220,0,0,1,1,0,0,0,7.23990707830775,0,0,0,24.0136380769227,0,0,0,10.2939581198456,0,0,1,-1,-1,1,0,1,0,41.547503275076
"3968",110588,1,1,1,1,0,0,0,20.9426262384996,0,0,0,10.3657269827444,0,0,0,10.6118528254088,0,0,1,-1,-1,1,0,3,0,41.9202060466528
"3969",46286,1,1,1,1,0,0,0,14.8925355135567,1,0,0,10.4193289791541,1,0,0,33.1587601535081,0,0,5,-1,-1,0,1,3,2,58.4706246462189
"3970",116029,1,1,0,1,1,0,0,19.6443762607053,0,1,0,32.3759548461565,0,0,0,19.8320241884747,1,1,5,1,-1,1,0,2,1,71.8523552953366
"3971",168539,0,0,0,1,1,1,0,5.43442541581228,0,0,0,27.3775235048339,0,1,0,37.5508457846346,1,1,5,1,1,0,1,0,1,70.3627947052807
"3972",141977,0,0,1,1,0,0,0,6.1520626860787,0,0,0,8.80815628308028,0,0,0,21.858447846107,0,0,5,-1,-1,0,1,1,0,36.818666815266
"3973",49528,0,0,0,1,0,0,0,8.23027344515165,1,0,0,10.128485776183,1,0,0,16.6612757733349,0,0,3,-1,-1,1,0,0,2,35.0200349946695
"3974",27854,0,1,1,0,0,0,0,27.234146384436,0,0,0,35.0483014165603,0,0,0,26.1166335994293,0,0,-1,5,-1,0,1,2,0,88.3990814004256
"3975",95573,0,1,0,0,0,0,0,24.4470315939343,0,0,0,30.3260791282403,0,0,0,27.4810708445515,0,0,-1,1,-1,0,1,1,0,82.2541815667261
"3976",7305,1,0,0,1,0,0,0,24.695203913482,0,0,0,18.8330278502498,0,0,0,25.7514275220852,0,0,4,-1,-1,1,0,1,0,69.2796592858171
"3977",150938,1,1,0,1,0,0,0,13.1179113825084,0,0,0,10.7809310419644,0,0,0,18.858138179399,0,0,4,-1,-1,0,1,2,0,42.7569806038718
"3978",21241,0,1,1,1,1,1,0,27.2126777102608,0,1,0,33.1718510831336,0,0,0,26.4862613646454,0,0,1,1,5,0,1,2,0,86.8707901580399
"3979",68330,1,0,1,1,0,0,0,23.3919969751111,0,0,0,16.0702491128997,1,0,0,7.46266797624153,1,0,5,-1,-1,1,0,2,2,46.9249140642524
"3980",7216,0,0,1,1,0,0,0,13.935043163918,0,0,0,11.0565112389223,1,0,0,9.55443504227826,0,0,4,-1,-1,0,1,1,1,34.5459894451185
"3981",157230,1,0,1,1,0,0,0,23.6063954676963,0,0,0,13.5967294393116,0,0,0,9.93060614887522,0,0,1,-1,-1,1,0,2,0,47.133731055883
"3982",15348,1,0,1,1,0,0,0,23.8717579527009,1,0,0,21.0190701851713,1,0,0,10.8916345033031,0,0,5,-1,-1,1,0,2,2,55.7824626411753
"3983",102855,0,1,0,1,0,0,0,5.56962735717951,0,0,0,6.14827533539534,0,0,0,17.051135801619,0,0,4,-1,-1,1,0,1,0,28.7690384941938
"3984",106467,1,1,1,1,0,0,0,18.2016456167076,1,0,0,20.1505376209495,0,0,0,11.4496574448354,0,0,5,-1,-1,1,0,3,1,49.8018406824925
"3985",85340,0,0,0,0,0,0,0,18.3423239689065,0,0,0,19.8464140840429,0,0,0,22.2886665290102,0,0,-1,1,-1,1,0,0,0,60.4774045819596
"3986",76672,1,0,1,1,1,1,0,24.5576596749375,1,0,0,26.2429346908092,1,1,0,30.1378751183865,0,0,5,2,4,1,0,2,2,80.9384694841332
"3987",126447,0,0,0,1,1,1,0,9.41153760304614,0,0,0,28.7996698028375,0,1,0,21.8602759188478,0,0,1,1,1,1,0,0,0,60.0714833247315
"3988",195552,0,0,1,1,1,1,0,26.2144443217425,0,1,0,26.3734537491288,0,0,0,26.8094596808086,0,0,1,4,5,1,0,1,0,79.3973577516799
"3989",187406,1,0,0,1,0,0,0,22.2435434693069,0,0,0,9.52142292160317,1,0,0,18.9244792299155,0,0,1,-1,-1,1,0,1,1,50.6894456208255
"3990",172671,0,0,0,1,1,1,0,11.5697017266267,0,0,0,26.5481584751798,1,1,0,18.94976900366,0,0,5,5,4,1,0,0,1,57.0676292054665
"3991",105986,1,1,1,1,0,0,0,22.4609275786795,1,0,0,5.89518954209922,1,0,0,9.48181854590142,0,0,1,-1,-1,1,0,3,2,37.8379356666802
"3992",88383,0,1,1,1,0,0,0,9.29889841310317,0,0,0,11.917360909435,0,0,0,6.1733759486232,0,0,1,-1,-1,1,0,2,0,27.3896352711614
"3993",74974,0,0,0,1,0,0,0,10.4954999959831,0,0,0,24.9836993682153,0,0,0,19.0965541703535,0,0,3,-1,-1,1,0,0,0,54.5757535345519
"3994",28054,0,0,1,1,0,0,0,11.7532656369513,0,0,0,16.3131870202991,0,0,0,10.7644047192567,0,0,5,-1,-1,1,0,1,0,38.830857376507
"3995",182633,0,1,1,1,0,0,0,11.1872343512011,0,0,0,23.1158165427091,0,0,0,20.6947095784067,1,0,5,-1,-1,0,0,2,1,54.9977604723168
"3996",111649,0,0,1,1,1,1,0,9.37109916941744,0,0,0,25.3586967668349,0,1,0,26.1557381768987,0,0,3,5,5,0,1,1,0,60.885534113151
"3997",30638,0,1,0,1,1,1,0,5.02933070809444,0,0,0,25.2470268427675,0,1,0,26.9436765887427,0,0,5,5,2,0,0,1,0,57.2200341396047
"3998",43356,1,0,1,1,0,0,0,30.0732416166963,0,0,0,15.5615691998241,1,0,0,6.96220390934786,0,0,5,-1,-1,1,0,2,1,52.5970147258683
"3999",75922,1,0,1,1,0,0,0,23.8104794056833,0,0,0,12.0133423634435,1,0,0,8.82378796162091,0,0,5,-1,-1,1,0,2,1,44.6476097307477
"4000",159056,1,1,0,1,1,1,0,23.9857116502124,0,0,0,14.133333616868,0,0,0,37.9062774100728,1,1,5,1,4,1,0,2,1,76.0253226771532
"4001",174861,1,0,1,1,1,1,0,15.3225914233318,0,0,0,26.9573650608526,0,1,0,28.5405674233141,0,0,1,1,1,0,0,2,0,70.8205239074985
"4002",18667,0,1,1,1,0,0,0,12.4714339513379,0,0,0,28.211179581959,1,0,0,9.80066235386396,0,0,2,-1,-1,1,0,2,1,50.4832758871608
"4003",11436,1,0,1,1,0,0,0,25.9739922294203,1,0,0,22.1561412834693,0,0,0,11.1260415118393,1,0,5,-1,-1,1,0,2,2,59.2561750247289
"4004",13333,1,1,0,1,0,0,0,23.4881575875653,0,0,0,13.6470037582128,0,0,0,24.8739423204311,0,0,5,-1,-1,1,0,2,0,62.0091036662092
"4005",165204,1,1,0,1,0,0,0,36.549051095614,0,0,0,9.40211762225696,0,0,0,26.9394040819963,0,0,1,-1,-1,1,0,2,0,72.8905727998672
"4006",143340,1,0,0,1,0,0,0,24.1186461733912,0,0,0,13.2607270843002,0,0,0,14.5663443815382,0,0,2,-1,-1,1,0,1,0,51.9457176392296
"4007",44202,1,0,1,1,0,0,0,23.2972153591972,0,0,0,14.2861151246459,0,0,0,10.9994502821418,0,0,1,-1,-1,1,0,2,0,48.5827807659849
"4008",43530,0,0,1,1,1,1,0,7.82526237964031,0,0,0,16.9197509233845,0,0,0,33.427388453017,0,1,5,5,5,1,0,1,0,58.1724017560418
"4009",65074,0,1,1,1,0,0,0,6.0009044807231,0,0,0,10.9850962226867,0,0,0,8.49774812469194,1,0,5,-1,-1,1,0,2,1,25.4837488281017
"4010",176876,1,1,1,0,0,0,0,21.3704271284888,0,0,0,37.7218920666105,0,0,0,24.3747500071785,0,0,-1,5,-1,1,0,3,0,83.4670692022779
"4011",181410,0,1,1,1,1,0,0,23.4166636722714,0,1,0,26.4700580789773,0,0,0,19.8683303966706,0,1,1,4,-1,1,0,2,0,69.7550521479192
"4012",79278,0,0,1,1,0,0,0,7.40782369679591,0,0,0,20.5059277824237,0,0,0,11.0756670146201,1,0,2,-1,-1,1,0,1,1,38.9894184938397
"4013",108550,1,1,0,1,0,0,0,24.9196352113843,0,0,0,14.994459845578,0,0,0,29.0641634638321,0,0,2,-1,-1,1,0,2,0,68.9782585207944
"4014",79964,0,0,0,0,0,0,0,34.653014297085,0,0,0,18.8088201206988,0,0,0,32.0009917246149,0,0,-1,2,-1,1,0,0,0,85.4628261423987
"4015",1588,0,0,0,0,0,0,0,28.6821821064058,0,0,0,22.8106473630035,0,0,0,20.6894557478368,0,0,-1,3,-1,1,0,0,0,72.1822852172462
"4016",76570,0,0,1,1,1,1,0,9.09323624525859,0,0,0,27.0286543397342,1,1,0,24.6794429270186,0,0,1,4,1,1,0,1,1,60.8013335120114
"4017",173388,1,1,1,1,0,0,0,19.7971817795824,0,0,0,16.0646263733455,0,0,0,9.28631641891678,0,0,4,-1,-1,1,0,3,0,45.1481245718446
"4018",171093,1,0,1,1,1,1,0,25.1464773435562,0,0,0,16.9532856195926,0,0,0,33.4141783255903,0,1,1,1,1,1,0,2,0,75.5139412887391
"4019",197572,0,1,1,1,0,0,0,6.48547199514675,0,0,0,9.79400574808066,0,0,0,12.4420537906391,0,0,1,-1,-1,1,0,2,0,28.7215315338665
"4020",50292,1,1,0,1,0,0,0,26.8088036445404,0,0,0,16.3114858782336,0,0,0,29.1041218146818,0,0,1,-1,-1,1,0,2,0,72.2244113374558
"4021",117213,0,0,0,1,0,0,0,8.16368827508914,0,0,0,11.9104022054257,1,0,0,16.2763965241265,0,0,1,-1,-1,1,0,0,1,36.3504870046414
"4022",182575,1,0,0,0,0,0,0,25.6191448072639,0,0,0,32.0681946678324,0,0,0,30.0004001194171,0,0,-1,1,-1,1,0,1,0,87.6877395945133
"4023",90999,0,0,1,1,0,0,0,8.23476525097065,0,0,0,23.3304917676737,1,0,0,10.7754360917981,1,0,5,-1,-1,1,0,1,2,42.3406931104425
"4024",87555,0,1,0,1,0,0,0,5.80563627837949,0,0,0,10.8299296783955,0,0,0,36.4563638681702,0,0,1,-1,-1,1,0,1,0,53.0919298249452
"4025",38036,1,1,0,1,0,0,0,24.1715047522282,1,0,0,19.5031032952218,0,0,0,37.5450544993278,0,0,3,-1,-1,1,0,2,1,81.2196625467778
"4026",160881,0,1,1,1,0,0,0,9.21899555021255,0,0,0,15.5039703890853,0,0,0,11.4241758686423,0,0,1,-1,-1,1,0,2,0,36.1471418079402
"4027",111489,1,0,0,1,0,0,0,23.7365500372152,1,0,0,12.6218754378495,0,0,0,29.3627436507341,0,0,1,-1,-1,1,0,1,1,65.7211691257988
"4028",135458,0,1,1,1,1,1,0,6.35165439114498,0,0,0,27.6014847488583,0,1,0,26.5134229232436,0,0,1,1,5,0,1,2,0,60.4665620632469
"4029",172360,0,0,1,1,1,1,0,31.5544987046225,0,1,0,26.6170279363217,0,0,0,29.3164012256774,0,0,4,1,1,1,0,1,0,87.4879278666215
"4030",102308,0,1,0,0,0,0,0,21.349656583724,0,0,0,28.2415421339835,0,0,0,24.3469650446506,0,0,-1,1,-1,1,0,1,0,73.938163762358
"4031",106554,0,1,1,1,1,1,0,7.07605493520115,0,0,0,19.9300808210029,1,0,0,35.3376691564228,1,1,5,1,5,1,0,2,2,62.3438049126268
"4032",119566,1,1,1,1,0,0,0,24.7222446372677,0,0,0,12.0452889172363,0,0,0,7.41264627169339,0,0,1,-1,-1,1,0,3,0,44.1801798261973
"4033",51397,0,1,1,1,0,0,0,5.92220889245888,0,0,0,12.2150069895204,0,0,0,21.979771149486,0,0,1,-1,-1,0,1,2,0,40.1169870314653
"4034",184287,0,0,1,0,0,0,0,30.9432529868534,0,0,0,28.977892894899,0,0,0,29.1258264149959,0,0,-1,1,-1,0,1,1,0,89.0469722967484
"4035",57621,0,1,1,1,1,1,0,33.6200853755563,0,1,0,36.9705742545605,0,0,0,25.0364246755589,0,0,1,1,5,1,0,2,0,95.6270843056757
"4036",172974,1,0,0,1,0,0,0,27.3737417498336,1,0,0,27.8811707039453,0,0,0,27.4969140201198,0,0,4,-1,-1,1,0,1,1,82.7518264738987
"4037",2873,1,0,1,0,0,0,0,23.1074257744635,0,0,0,25.2472576455763,0,0,0,31.2761424049765,0,0,-1,4,-1,1,0,2,0,79.6308258250163
"4038",58480,1,0,1,1,1,1,0,19.7386376468182,0,0,0,28.8898588461172,0,1,0,25.4065216754294,0,0,1,2,5,1,0,2,0,74.0350181683649
"4039",84912,1,1,1,0,0,0,0,21.8961699037327,0,0,0,27.4548595892197,0,0,0,23.0641662769601,0,0,-1,1,-1,1,0,3,0,72.4151957699125
"4040",61374,1,0,1,1,1,1,0,14.6399316881003,0,0,0,25.5005436718824,0,1,0,26.627528658667,0,0,5,1,5,0,0,2,0,66.7680040186497
"4041",89215,1,1,1,1,1,1,0,23.8435604296722,0,0,0,27.2640285777093,0,1,0,23.5233806362143,0,0,5,1,1,1,0,3,0,74.6309696435958
"4042",157155,0,0,0,0,0,0,0,24.2393651385029,0,0,0,27.5649337343701,0,0,0,23.4086368558192,0,0,-1,5,-1,0,0,0,0,75.2129357286922
"4043",135253,0,0,1,1,0,0,0,7.30341876541828,0,0,0,12.5467367861948,1,0,0,10.7352244281169,0,0,4,-1,-1,1,0,1,1,30.58537997973
"4044",165798,0,0,0,1,0,0,0,22.8002872990081,0,0,0,19.6670531450021,0,0,0,6.36058638513055,0,0,2,-1,-1,0,1,0,0,48.8279268291407
"4045",179558,0,1,0,0,0,0,0,22.2511854830652,0,0,0,25.8660369180049,0,0,0,24.6813435956358,0,0,-1,1,-1,1,0,1,0,72.7985659967059
"4046",132880,1,1,1,1,0,0,0,23.8040551699661,0,0,0,15.7295653081957,1,0,0,7.06291895366019,1,0,5,-1,-1,1,0,3,2,46.596539431822
"4047",34601,0,0,1,1,0,0,0,6.64759424798742,0,0,0,24.5363240697796,0,0,0,5.73922710486077,0,0,1,-1,-1,1,0,1,0,36.9231454226278
"4048",58585,1,0,0,1,0,0,0,20.7373051733373,0,0,0,22.5071836400451,0,0,0,18.7448036846277,0,0,5,-1,-1,1,0,1,0,61.9892924980101
"4049",88167,1,1,1,0,0,0,0,25.448397471584,0,0,0,27.5247331290844,0,0,0,23.4073464482882,0,0,-1,1,-1,1,0,3,0,76.3804770489566
"4050",19538,0,1,0,1,0,0,0,13.9735907876948,0,0,0,5.36674040123452,0,0,0,7.86868978069661,0,0,2,-1,-1,0,1,1,0,27.209020969626
"4051",139144,1,1,0,0,0,0,0,23.871473633079,0,0,0,27.2269179617251,0,0,0,24.3496470088967,0,0,-1,2,-1,1,0,2,0,75.4480386037009
"4052",152714,0,0,0,1,1,1,0,10.4709750217378,0,0,0,24.2462264028448,0,1,0,21.5846737155505,1,0,5,1,1,1,0,0,1,56.3018751401331
"4053",112896,0,0,0,0,0,0,0,22.0443699500092,0,0,0,20.1321976295505,0,0,0,21.4625065227593,0,0,-1,1,-1,1,0,0,0,63.6390741023191
"4054",156800,1,1,0,1,0,0,0,12.9048959374188,0,0,0,14.5112738167003,0,0,0,7.2258240051709,0,0,1,-1,-1,0,0,2,0,34.64199375929
"4055",84911,1,0,0,1,1,1,0,25.6757950339079,0,0,0,24.7405173719489,0,0,0,32.5855864594618,1,1,1,5,1,1,0,1,1,83.0018988653187
"4056",94422,1,0,0,1,0,0,0,28.0854121009082,0,0,0,25.2559348477938,1,0,0,4.13830095296647,0,0,1,-1,-1,1,0,1,1,57.4796479016684
"4057",121542,0,1,1,0,0,0,0,25.0501501560144,0,0,0,29.7834366705706,0,0,0,24.8863299911788,0,0,-1,1,-1,0,1,2,0,79.7199168177638
"4058",194164,1,1,0,1,0,0,0,12.4488461173233,0,0,0,17.6623882064735,1,0,0,6.4839852414124,0,0,4,-1,-1,0,1,2,1,36.5952195652091
"4059",14366,1,0,0,1,0,0,0,23.5872863081855,1,0,0,14.919323309943,0,0,0,15.0013860831932,0,0,1,-1,-1,1,0,1,1,53.5079957013216
"4060",112009,0,0,0,1,1,1,0,9.26938878740433,0,0,0,20.6365394161398,0,1,0,26.2268597317377,0,0,1,5,1,1,0,0,0,56.1327879352818
"4061",39030,1,0,1,1,0,0,0,12.0374559222252,0,0,0,7.67240600306382,0,0,0,12.7921715439092,0,0,1,-1,-1,0,1,2,0,32.5020334691983
"4062",73280,0,0,0,0,0,0,0,18.2909264276617,0,0,0,18.591287195427,0,0,0,19.5498017701731,0,0,-1,2,-1,1,0,0,0,56.4320153932618
"4063",56332,1,0,1,1,0,0,0,24.9591608098278,0,0,0,15.2109404396053,0,0,0,10.6886660466624,0,0,5,-1,-1,1,0,2,0,50.8587672960954
"4064",95449,0,1,0,1,1,0,0,20.3158771512449,0,1,0,29.3215283487835,0,0,0,25.2279334454614,0,0,1,3,-1,0,0,1,0,74.8653389454898
"4065",133707,0,1,0,1,0,0,0,14.7196110823014,1,0,0,13.233695170592,0,0,0,24.9795684053881,0,0,1,-1,-1,0,0,1,1,52.9328746582815
"4066",77021,0,1,0,0,0,0,0,27.7255640406882,0,0,0,27.2539002987125,0,0,0,24.4088556913578,0,0,-1,1,-1,1,0,1,0,79.3883200307585
"4067",10469,1,1,0,1,0,0,0,20.6216790548457,0,0,0,15.2918376640264,1,0,0,9.52367947030907,0,0,5,-1,-1,1,0,2,1,45.4371961891811
"4068",101069,0,1,1,1,0,0,0,5.58467955178255,0,0,0,15.645172051347,0,0,0,9.65331797418015,1,0,1,-1,-1,0,1,2,1,30.8831695773097
"4069",21616,1,1,1,1,1,1,0,25.5933720295524,0,1,0,26.3617269178038,0,0,0,28.5282823455242,0,0,3,5,1,1,0,3,0,80.4833812928804
"4070",8480,0,1,0,1,0,0,0,14.0728859278417,0,0,0,10.1483986026173,0,0,0,4.67698820340432,0,0,1,-1,-1,1,0,1,0,28.8982727338632
"4071",46669,1,1,1,1,1,0,0,18.9371162443247,1,0,0,20.879708863181,1,1,0,24.8709334346268,0,0,5,1,-1,1,0,3,2,64.6877585421325
"4072",98995,0,1,1,1,0,0,0,4.55471233533672,0,0,0,19.4214651926879,0,0,0,19.9399344986989,0,0,1,-1,-1,0,1,2,0,43.9161120267235
"4073",52154,1,1,1,1,0,0,0,22.4432704132908,1,0,0,14.8972539359347,1,0,0,8.11467447638032,0,0,1,-1,-1,1,0,3,2,45.4551988256057
"4074",157651,0,0,0,0,0,0,0,24.0859487965893,0,0,0,25.972327347154,0,0,0,27.9575538809485,0,0,-1,1,-1,0,1,0,0,78.0158300246917
"4075",4376,1,1,1,0,0,0,0,24.755809443576,0,0,0,24.3294622464591,0,0,0,27.6713219933127,0,0,-1,1,-1,0,0,3,0,76.7565936833478
"4076",94470,0,1,1,0,0,0,0,25.5946982397388,0,0,0,30.5935817458999,0,0,0,33.7924340849308,0,0,-1,1,-1,0,0,2,0,89.9807140705694
"4077",110967,1,0,1,1,1,1,0,30.1020371942684,0,1,0,37.0562553602914,0,1,0,28.8450337315664,0,0,1,1,1,1,0,2,0,96.0033262861262
"4078",101997,1,1,1,0,0,0,0,22.0361872835863,0,0,0,27.2251674691859,0,0,0,28.3203231951564,0,0,-1,1,-1,1,0,3,0,77.5816779479286
"4079",162503,0,1,0,0,0,0,0,23.3975559915447,0,0,0,29.0563039029504,0,0,0,22.4722128705309,0,0,-1,5,-1,0,1,1,0,74.926072765026
"4080",61295,1,1,0,0,0,0,0,28.5745046643918,0,0,0,31.4239361902725,0,0,0,23.8032011147476,0,0,-1,1,-1,0,1,2,0,83.8016419694118
"4081",151903,0,0,0,1,0,0,0,17.6647794099102,0,0,0,38.0094682290192,0,0,0,31.2472411352854,0,0,1,-1,-1,0,1,0,0,86.9214887742147
"4082",4929,1,0,1,1,0,0,0,24.4704183648474,0,0,0,20.9323891172988,1,0,0,8.37358236109164,1,0,5,-1,-1,1,0,2,2,53.7763898432378
"4083",86499,0,0,1,1,0,0,0,7.48619117407794,0,0,0,9.76789760512216,0,0,0,13.4507465749791,0,0,1,-1,-1,1,0,1,0,30.7048353541792
"4084",198980,1,0,1,1,0,0,0,17.7528733316094,1,0,0,16.3070076686333,0,0,0,21.9715742754658,0,0,4,-1,-1,0,1,2,1,56.0314552757086
"4085",13475,0,0,0,1,0,0,0,10.5597275466537,0,0,0,17.7538830937896,0,0,0,9.90061545753579,0,0,1,-1,-1,1,0,0,0,38.2142260979791
"4086",4867,1,1,0,1,0,0,0,22.386961485011,0,0,0,16.1562293752736,0,0,0,21.3717503070679,1,0,1,-1,-1,1,0,2,1,59.9149411673526
"4087",103864,0,0,1,0,0,0,0,29.9130120181211,0,0,0,29.3822813431268,0,0,0,25.1504546881172,0,0,-1,2,-1,0,1,1,0,84.4457480493652
"4088",197759,1,1,0,1,0,0,0,19.4470904901191,0,0,0,21.6950284610597,0,0,0,34.5201523840668,0,0,1,-1,-1,1,0,2,0,75.6622713352455
"4089",32235,0,0,0,1,1,1,0,7.2975837805365,0,0,0,5.91991558671116,0,0,0,28.7121047257257,1,1,1,1,1,1,0,0,1,41.9296040929734
"4090",127506,0,0,1,1,0,0,0,5.34500346035439,0,0,0,9.80411121055935,0,0,0,10.6736074766464,0,0,4,-1,-1,1,0,1,0,25.8227221475601
"4091",88055,0,1,0,1,1,1,0,31.2319898332222,0,1,0,26.3614245806379,0,0,0,41.6938246096764,0,0,1,1,5,1,0,1,0,99.2872390235364
"4092",141099,1,1,0,1,0,0,0,22.3237711043335,0,0,0,26.4894413590355,0,0,0,22.1018403645134,0,0,5,-1,-1,1,0,2,0,70.9150528278825
"4093",47981,0,0,0,0,0,0,0,17.7790590708878,0,0,0,30.5822678545282,0,0,0,18.9855315165908,0,0,-1,1,-1,1,0,0,0,67.3468584420069
"4094",20106,0,1,0,1,0,0,0,5.21487143506154,0,0,0,17.4730230358917,0,0,0,28.1189087558961,0,0,4,-1,-1,1,0,1,0,50.8068032268493
"4095",48394,0,0,0,1,0,0,0,6.91990053009678,0,0,0,12.8061510662069,0,0,0,26.4555497108105,0,0,1,-1,-1,1,0,0,0,46.1816013071142
"4096",43467,0,1,0,1,0,0,0,7.72856324875991,0,0,0,15.2864857802963,0,0,0,18.0763825227089,0,0,1,-1,-1,1,0,1,0,41.091431551765
"4097",58488,1,0,0,1,0,0,0,11.2132270566571,0,0,0,15.3696679012337,0,0,0,28.2584836327167,0,0,5,-1,-1,0,0,1,0,54.8413785906076
"4098",43349,0,0,1,1,0,0,0,5.58981991530822,0,0,0,26.949655822632,0,0,0,19.90096988937,0,0,5,-1,-1,0,1,1,0,52.4404456273102
"4099",189505,1,0,0,1,0,0,0,11.5813777900777,0,0,0,15.6549040371958,0,0,0,19.7790784573002,0,0,5,-1,-1,0,0,1,0,47.0153602845736
"4100",165888,0,0,1,1,0,0,0,6.76016647303078,0,0,0,20.2692346385272,0,0,0,6.56738963446778,0,0,1,-1,-1,1,0,1,0,33.5967907460258
"4101",165563,1,0,0,1,1,0,0,15.1937191944367,0,0,0,21.551931809343,1,1,0,27.7148265936293,0,0,5,5,-1,0,0,1,1,64.460477597409
"4102",142162,0,1,1,1,1,1,0,25.6623540715399,0,1,0,27.4444697789514,0,0,0,32.5930649639089,0,0,1,5,1,1,0,2,0,85.6998888144001
"4103",6714,1,0,1,0,0,0,0,23.2307237891537,0,0,0,25.233031923952,0,0,0,34.5736624612165,0,0,-1,2,-1,1,0,2,0,83.0374181743222
"4104",179485,0,1,1,1,0,0,0,5.00945938105571,0,0,0,14.1213118734049,0,0,0,10.0445128265189,1,0,5,-1,-1,1,0,2,1,29.1752840809796
"4105",169398,0,0,1,1,1,0,0,20.4573876036438,0,1,0,26.8692540063297,0,1,0,25.156700105288,0,0,5,1,-1,1,0,1,0,72.4833417152615
"4106",181615,0,0,0,1,0,0,0,4.79474713702211,0,0,0,10.4971760273635,0,0,0,24.1912427811293,1,0,3,-1,-1,1,0,0,1,39.483165945515
"4107",13848,0,0,0,1,1,1,0,26.5010921796648,0,1,0,26.2060385993831,0,1,0,25.6966559343477,0,0,1,1,1,0,0,0,0,78.4037867133956
"4108",165858,0,1,1,0,0,0,0,29.565093852428,0,0,0,27.3435537585563,0,0,0,26.7327689861498,0,0,-1,2,-1,1,0,2,0,83.6414165971342
"4109",144266,1,0,1,1,0,0,0,22.0841456767669,0,0,0,15.1794695172216,0,0,0,9.03148981382911,0,0,5,-1,-1,1,0,2,0,46.2951050078176
"4110",81256,1,0,1,1,0,0,0,27.3425105789819,1,0,0,27.4797855359766,0,0,0,11.658772788428,0,0,5,-1,-1,1,0,2,1,66.4810689033866
"4111",144950,1,0,0,1,0,0,0,12.5667702588192,1,0,0,21.3459646785384,1,0,0,23.8269492706072,0,0,1,-1,-1,0,1,1,2,57.7396842079648
"4112",64305,0,1,0,1,0,0,0,5.51391188058788,0,0,0,10.7801148470637,0,0,0,11.095566064826,0,0,1,-1,-1,1,0,1,0,27.3895927924776
"4113",138407,1,0,0,1,0,0,0,26.1535336125482,1,0,0,27.1950251493016,1,0,0,9.37390788959427,0,0,1,-1,-1,1,0,1,2,62.7224666514441
"4114",6964,1,0,0,1,1,0,0,22.8101388274806,0,0,0,20.3596083794365,0,1,0,25.8795611663178,0,0,1,1,-1,1,0,1,0,69.0493083732349
"4115",126006,0,1,1,1,1,1,0,5.40597624087642,0,0,0,31.9138896776771,0,1,0,26.7438440515589,0,0,4,4,4,0,1,2,0,64.0637099701123
"4116",97534,0,0,0,1,0,0,0,8.55964674459005,0,0,0,21.4941780392075,0,0,0,14.3414535385437,0,0,1,-1,-1,0,1,0,0,44.3952783223412
"4117",92817,1,1,1,1,1,0,0,20.0907633692896,0,1,0,28.4426720180211,0,0,0,25.1618246153332,0,0,4,5,-1,0,1,3,0,73.6952600026439
